item_id,csv_row_number,question,column_used,expected_keys_json,ground_truth_row_count,predicted_answer,chunk_score,chunk_start,chunk_row_count,match_any_payload,match_any_value,match_any_source_value,actual_payloads_json,actual_values_json,actual_source_values_json,question_dir,table_copy_csv,tapex_table_view_csv,ground_truth_table_csv
row_274,274,"For Brentuximab-vedotin combination therapy trials, list additional agents in the treatment regimen beyond the ICI.",Treatment regimen,"[""added_agents""]",0,nct02256436,-0.2551261782646179,0,64,0.0,0.0,0.0,[],[],[],/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_274_For_Brentuximab_vedotin_combination_therapy_trials_list_additional_agents_in_the_treatment_regimen_beyond_the_ICI,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_274_For_Brentuximab_vedotin_combination_therapy_trials_list_additional_agents_in_the_treatment_regimen_beyond_the_ICI/table_copy.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_274_For_Brentuximab_vedotin_combination_therapy_trials_list_additional_agents_in_the_treatment_regimen_beyond_the_ICI/tapex_table_view.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_274_For_Brentuximab_vedotin_combination_therapy_trials_list_additional_agents_in_the_treatment_regimen_beyond_the_ICI/ground_truth_table.csv
row_276,276,"In Head and Neck trials with PD-L1 agents included in the meta-analysis, map the generic ICI name to its brand name.",Name of ICI,"[""brand_name""]",1,javelin head and neck 101,-0.05721345916390419,128,31,0.0,0.0,0.0,"[""{\""brand_name\"": \""Imfinzi\""}""]","[""\""Imfinzi\"""", ""Imfinzi""]","[""Durvalumab""]",/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_276_In_Head_and_Neck_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI_name_to_its_brand_name,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_276_In_Head_and_Neck_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI_name_to_its_brand_name/table_copy.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_276_In_Head_and_Neck_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI_name_to_its_brand_name/tapex_table_view.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_276_In_Head_and_Neck_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI_name_to_its_brand_name/ground_truth_table.csv
row_277,277,"In Gastric/GEJ Phase 3 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",Primary endpoint,"[""primary_endpoint_category""]",7,dor,-0.21678128838539124,64,64,0.0,0.0,0.0,"[""{\""primary_endpoint_category\"": \""OS\""}"", ""{\""primary_endpoint_category\"": \""OS\""}"", ""{\""primary_endpoint_category\"": \""PFS\""}"", ""{\""primary_endpoint_category\"": \""OS\""}"", ""{\""primary_endpoint_category\"": \""PFS\""}"", ""{\""primary_endpoint_category\"": \""PFS\""}"", ""{\""primary_endpoint_category\"": \""OS\""}""]","[""\""OS\"""", ""OS"", ""\""PFS\"""", ""PFS""]","[""OS"", ""OS+PFS""]",/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_277_In_Gastric_GEJ_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR_AE_rate_or_Other,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_277_In_Gastric_GEJ_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR_AE_rate_or_Other/table_copy.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_277_In_Gastric_GEJ_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR_AE_rate_or_Other/tapex_table_view.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_277_In_Gastric_GEJ_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR_AE_rate_or_Other/ground_truth_table.csv
row_278,278,"For Ipilimumab combination therapy trials, list additional agents in the treatment regimen beyond the ICI.",Treatment regimen,"[""added_agents""]",12,"nct01704287, nct01704287",-0.25330036878585815,64,64,0.0,0.0,0.0,"[""{\""added_agents\"": [\""paclitaxel\"", \""carboplatin\""]}"", ""{\""added_agents\"": [\""paclitaxel\"", \""carboplatin\""]}"", ""{\""added_agents\"": [\""paclitaxel\"", \""carboplatin\""]}"", ""{\""added_agents\"": [\""paclitaxel\"", \""carboplatin\""]}"", ""{\""added_agents\"": [\""etoposide\"", \""platinum agent\""]}"", ""{\""added_agents\"": [\""paclitaxel\"", \""carboplatin\""]}"", ""{\""added_agents\"": [\""dacarbazine\""]}"", ""{\""added_agents\"": [\""gp100 vaccine\""]}"", ""{\""added_agents\"": null}"", ""{\""added_agents\"": [\""gvax\""]}"", ""{\""added_agents\"": [\""gp100 vaccine\""]}"", ""{\""added_agents\"": null}""]","[""[\""paclitaxel\"", \""carboplatin\""]"", ""paclitaxel"", ""carboplatin"", ""[\""etoposide\"", \""platinum agent\""]"", ""etoposide"", ""platinum agent"", ""[\""dacarbazine\""]"", ""dacarbazine"", ""[\""gp100 vaccine\""]"", ""gp100 vaccine"", ""null"", ""None"", ""[\""gvax\""]"", ""gvax""]","[""Concurrent ipilimumab+Paclitaxel+Carboplatin"", ""Phased ipilimumab+Paclitaxel+Carboplatin"", ""Ipilimumab+Etoposide+Platinum agent"", ""Ipilimumab+Paclitaxel+Carboplatin"", ""Ipilimumab+Dacarbazine"", ""Ipilimumab+Gp100 Vaccine"", ""Ipilimumab"", ""Ipilimumab+GVAX""]",/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_278_For_Ipilimumab_combination_therapy_trials_list_additional_agents_in_the_treatment_regimen_beyond_the_ICI,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_278_For_Ipilimumab_combination_therapy_trials_list_additional_agents_in_the_treatment_regimen_beyond_the_ICI/table_copy.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_278_For_Ipilimumab_combination_therapy_trials_list_additional_agents_in_the_treatment_regimen_beyond_the_ICI/tapex_table_view.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_278_For_Ipilimumab_combination_therapy_trials_list_additional_agents_in_the_treatment_regimen_beyond_the_ICI/ground_truth_table.csv
row_279,279,"In Pancreatic trials with PD-L1 agents included in the meta-analysis, map the generic ICI name to its brand name.",Name of ICI,"[""brand_name""]",0,speaker-045,-0.6939271092414856,0,64,0.0,0.0,0.0,[],[],[],/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_279_In_Pancreatic_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI_name_to_its_brand_name,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_279_In_Pancreatic_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI_name_to_its_brand_name/table_copy.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_279_In_Pancreatic_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI_name_to_its_brand_name/tapex_table_view.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_279_In_Pancreatic_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI_name_to_its_brand_name/ground_truth_table.csv
row_280,280,"In Small Cell Lung trials, categorize number of arms as 1-arm, 2-arm, or ≥3-arm.",Number of arms,"[""arm_category""]",14,2,-0.14629918336868286,128,31,0.0,0.0,1.0,"[""{\""arm_category\"": \""≥3-arm\""}"", ""{\""arm_category\"": \""≥3-arm\""}"", ""{\""arm_category\"": \""2-arm\""}"", ""{\""arm_category\"": \""2-arm\""}"", ""{\""arm_category\"": \""2-arm\""}"", ""{\""arm_category\"": \""≥3-arm\""}"", ""{\""arm_category\"": \""≥3-arm\""}"", ""{\""arm_category\"": \""2-arm\""}"", ""{\""arm_category\"": \""2-arm\""}"", ""{\""arm_category\"": \""≥3-arm\""}"", ""{\""arm_category\"": \""≥3-arm\""}"", ""{\""arm_category\"": \""2-arm\""}"", ""{\""arm_category\"": \""≥3-arm\""}"", ""{\""arm_category\"": \""≥3-arm\""}""]","[""\""≥3-arm\"""", ""≥3-arm"", ""\""2-arm\"""", ""2-arm""]","[""3"", ""2""]",/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_280_In_Small_Cell_Lung_trials_categorize_number_of_arms_as_1_arm_2_arm_or_3_arm,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_280_In_Small_Cell_Lung_trials_categorize_number_of_arms_as_1_arm_2_arm_or_3_arm/table_copy.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_280_In_Small_Cell_Lung_trials_categorize_number_of_arms_as_1_arm_2_arm_or_3_arm/tapex_table_view.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_280_In_Small_Cell_Lung_trials_categorize_number_of_arms_as_1_arm_2_arm_or_3_arm/ground_truth_table.csv
row_282,282,"In Non-Small Cell Lung trials with PD-L1 agents included in the meta-analysis, map the generic ICI name to its brand name.",Name of ICI,"[""brand_name""]",10,speaker-021,-0.7156488299369812,0,64,0.0,0.0,0.0,"[""{\""brand_name\"": \""Tecentriq\""}"", ""{\""brand_name\"": \""Imfinzi\""}"", ""{\""brand_name\"": \""Tecentriq\""}"", ""{\""brand_name\"": \""Tecentriq\""}"", ""{\""brand_name\"": \""Tecentriq\""}"", ""{\""brand_name\"": \""Tecentriq\""}"", ""{\""brand_name\"": \""Imfinzi\""}"", ""{\""brand_name\"": \""Imfinzi\""}"", ""{\""brand_name\"": \""Tecentriq\""}"", ""{\""brand_name\"": \""Tecentriq\""}""]","[""\""Tecentriq\"""", ""Tecentriq"", ""\""Imfinzi\"""", ""Imfinzi""]","[""Atezolizumab"", ""Durvalumab""]",/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_282_In_Non_Small_Cell_Lung_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI_name_to_its_brand_name,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_282_In_Non_Small_Cell_Lung_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI_name_to_its_brand_name/table_copy.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_282_In_Non_Small_Cell_Lung_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI_name_to_its_brand_name/tapex_table_view.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_282_In_Non_Small_Cell_Lung_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI_name_to_its_brand_name/ground_truth_table.csv
row_283,283,"For Atezolizumab+Trastuzumab emtansine+Placebo trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",Total sample size,"[""size_bucket""]",1,large,-0.10041289031505585,0,64,0.0,0.0,0.0,"[""{\""size_bucket\"": \""medium\""}""]","[""\""medium\"""", ""medium""]","[""202.0""]",/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_283_For_Atezolizumab_Trastuzumab_emtansine_Placebo_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_283_For_Atezolizumab_Trastuzumab_emtansine_Placebo_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300/table_copy.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_283_For_Atezolizumab_Trastuzumab_emtansine_Placebo_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300/tapex_table_view.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_283_For_Atezolizumab_Trastuzumab_emtansine_Placebo_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300/ground_truth_table.csv
row_286,286,"For Nivolumab trials in Mesothelioma, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).",Trial name,"[""trial_acronym""]",0,checkmate 025,-0.3746289908885956,64,64,0.0,0.0,0.0,[],[],[],/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_286_For_Nivolumab_trials_in_Mesothelioma_extract_the_trial_acronym_from_the_trial_name_e_g_KEYNOTE_xxx_CHECKMATE_xxx,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_286_For_Nivolumab_trials_in_Mesothelioma_extract_the_trial_acronym_from_the_trial_name_e_g_KEYNOTE_xxx_CHECKMATE_xxx/table_copy.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_286_For_Nivolumab_trials_in_Mesothelioma_extract_the_trial_acronym_from_the_trial_name_e_g_KEYNOTE_xxx_CHECKMATE_xxx/tapex_table_view.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_286_For_Nivolumab_trials_in_Mesothelioma_extract_the_trial_acronym_from_the_trial_name_e_g_KEYNOTE_xxx_CHECKMATE_xxx/ground_truth_table.csv
row_287,287,"In NSCLC trials, categorize number of arms as 1-arm, 2-arm, or ≥3-arm.",Number of arms,"[""arm_category""]",1,2,-0.15469901263713837,128,31,0.0,0.0,1.0,"[""{\""arm_category\"": \""2-arm\""}""]","[""\""2-arm\"""", ""2-arm""]","[""2""]",/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_287_In_NSCLC_trials_categorize_number_of_arms_as_1_arm_2_arm_or_3_arm,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_287_In_NSCLC_trials_categorize_number_of_arms_as_1_arm_2_arm_or_3_arm/table_copy.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_287_In_NSCLC_trials_categorize_number_of_arms_as_1_arm_2_arm_or_3_arm/tapex_table_view.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_287_In_NSCLC_trials_categorize_number_of_arms_as_1_arm_2_arm_or_3_arm/ground_truth_table.csv
row_288,288,"For Nivolumab, Ipilimumab combination therapy trials, list additional agents in the treatment regimen beyond the ICI.",Treatment regimen,"[""added_agents""]",9,nct00861614,-0.1862795352935791,128,31,0.0,0.0,0.0,"[""{\""added_agents\"": null}"", ""{\""added_agents\"": null}"", ""{\""added_agents\"": null}"", ""{\""added_agents\"": null}"", ""{\""added_agents\"": null}"", ""{\""added_agents\"": null}"", ""{\""added_agents\"": null}"", ""{\""added_agents\"": null}"", ""{\""added_agents\"": null}""]","[""null"", ""None""]","[""Nivolumab+Ipilimumab"", ""Nivolumab+Ipilimumab+Chemotherapy""]",/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_288_For_Nivolumab_Ipilimumab_combination_therapy_trials_list_additional_agents_in_the_treatment_regimen_beyond_the_ICI,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_288_For_Nivolumab_Ipilimumab_combination_therapy_trials_list_additional_agents_in_the_treatment_regimen_beyond_the_ICI/table_copy.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_288_For_Nivolumab_Ipilimumab_combination_therapy_trials_list_additional_agents_in_the_treatment_regimen_beyond_the_ICI/tapex_table_view.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_288_For_Nivolumab_Ipilimumab_combination_therapy_trials_list_additional_agents_in_the_treatment_regimen_beyond_the_ICI/ground_truth_table.csv
row_289,289,"In Urothelial trials, normalize the clinical setting to one of: neoadjuvant, adjuvant, perioperative, metastatic/advanced.",Clinical setting,"[""setting_normalized""]",7,adjuvant,-0.23131707310676575,64,64,0.0,1.0,1.0,"[""{\""setting_normalized\"": \""metastatic/advanced\""}"", ""{\""setting_normalized\"": \""metastatic/advanced\""}"", ""{\""setting_normalized\"": \""metastatic/advanced\""}"", ""{\""setting_normalized\"": \""metastatic/advanced\""}"", ""{\""setting_normalized\"": \""metastatic/advanced\""}"", ""{\""setting_normalized\"": \""metastatic/advanced\""}"", ""{\""setting_normalized\"": \""adjuvant\""}""]","[""\""metastatic/advanced\"""", ""metastatic/advanced"", ""\""adjuvant\"""", ""adjuvant""]","[""Metastatic+recurrent (unresectable)"", ""Adjuvant""]",/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_289_In_Urothelial_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_perioperative_metastatic_advanced,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_289_In_Urothelial_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_perioperative_metastatic_advanced/table_copy.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_289_In_Urothelial_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_perioperative_metastatic_advanced/tapex_table_view.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_289_In_Urothelial_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_perioperative_metastatic_advanced/ground_truth_table.csv
row_290,290,"In Bladder trials with chemotherapy control, list the specific cytotoxic drugs from the control regimen.",Control regimen,"[""control_drugs""]",3,"nct03088540, nct02852083",-0.313866525888443,128,31,0.0,0.0,0.0,"[""{\""control_drugs\"": [\""vinflunine\"", \""paclitaxel\"", \""docetaxel\""]}"", ""{\""control_drugs\"": [\""vinflunine\"", \""paclitaxel\"", \""docetaxel\""]}"", ""{\""control_drugs\"": [\""vinflunine\"", \""paclitaxel\"", \""docetaxel\""]}""]","[""[\""vinflunine\"", \""paclitaxel\"", \""docetaxel\""]"", ""vinflunine"", ""paclitaxel"", ""docetaxel""]","[""Vinflunine+Paclitaxel+Docetaxel""]",/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_290_In_Bladder_trials_with_chemotherapy_control_list_the_specific_cytotoxic_drugs_from_the_control_regimen,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_290_In_Bladder_trials_with_chemotherapy_control_list_the_specific_cytotoxic_drugs_from_the_control_regimen/table_copy.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_290_In_Bladder_trials_with_chemotherapy_control_list_the_specific_cytotoxic_drugs_from_the_control_regimen/tapex_table_view.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_290_In_Bladder_trials_with_chemotherapy_control_list_the_specific_cytotoxic_drugs_from_the_control_regimen/ground_truth_table.csv
row_293,293,"For Brentuximab-vedotin trials, bucket trial phase into early (1/1b/2) vs late (3/4).",Trial phase,"[""phase_bucket""]",1,late,-0.08993995189666748,0,64,0.0,1.0,0.0,"[""{\""phase_bucket\"": \""late\""}""]","[""\""late\"""", ""late""]","[""Phase 3""]",/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_293_For_Brentuximab_vedotin_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_293_For_Brentuximab_vedotin_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4/table_copy.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_293_For_Brentuximab_vedotin_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4/tapex_table_view.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_293_For_Brentuximab_vedotin_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4/ground_truth_table.csv
row_294,294,"For Cemiplimab trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",Year,"[""era""]",1,2021,-0.13188773393630981,128,31,0.0,0.0,1.0,"[""{\""era\"": \""≥2019\""}""]","[""\""≥2019\"""", ""≥2019""]","[""2021""]",/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_294_For_Cemiplimab_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_294_For_Cemiplimab_trials_bucket_the_publication_year_into_2014_2015_2018_2019/table_copy.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_294_For_Cemiplimab_trials_bucket_the_publication_year_into_2014_2015_2018_2019/tapex_table_view.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_294_For_Cemiplimab_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_295,295,"In Prostate trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",Name of ICI,"[""class""]",3,ctla-4,-0.3962319791316986,128,31,0.0,1.0,0.0,"[""{\""class\"": \""CTLA-4\""}"", ""{\""class\"": \""CTLA-4\""}"", ""{\""class\"": \""CTLA-4\""}""]","[""\""CTLA-4\"""", ""CTLA-4""]","[""Ipilimumab""]",/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_295_In_Prostate_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or_CTLA_4,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_295_In_Prostate_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or_CTLA_4/table_copy.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_295_In_Prostate_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or_CTLA_4/tapex_table_view.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_295_In_Prostate_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or_CTLA_4/ground_truth_table.csv
row_297,297,"In Esophageal/GEJ trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",Name of ICI,"[""class""]",2,pd-1,-0.4531294107437134,128,31,0.0,0.0,0.0,"[""{\""class\"": \""PD1\""}"", ""{\""class\"": \""PD1\""}""]","[""\""PD1\"""", ""PD1""]","[""Nivolumab"", ""Pembrolizumab""]",/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_297_In_Esophageal_GEJ_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or_CTLA_4,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_297_In_Esophageal_GEJ_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or_CTLA_4/table_copy.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_297_In_Esophageal_GEJ_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or_CTLA_4/tapex_table_view.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_297_In_Esophageal_GEJ_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or_CTLA_4/ground_truth_table.csv
row_299,299,"In Urothelial combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).",Type of combination,"[""combo_type_norm""]",2,ici+chemo,-0.08876671642065048,64,13,0.0,1.0,1.0,"[""{\""combo_type_norm\"": \""ICI+Chemo\""}"", ""{\""combo_type_norm\"": \""ICI+ICI\""}""]","[""\""ICI+Chemo\"""", ""ICI+Chemo"", ""\""ICI+ICI\"""", ""ICI+ICI""]","[""ICI+Chemo"", ""ICI+ICI""]",/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_299_In_Urothelial_combination_therapy_trials_normalize_the_combination_type_to_standardized_labels_e_g_ICI_Chemo_ICI_TKI_ICI_ICI,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_299_In_Urothelial_combination_therapy_trials_normalize_the_combination_type_to_standardized_labels_e_g_ICI_Chemo_ICI_TKI_ICI_ICI/table_copy.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_299_In_Urothelial_combination_therapy_trials_normalize_the_combination_type_to_standardized_labels_e_g_ICI_Chemo_ICI_TKI_ICI_ICI/tapex_table_view.csv,/mnt/data1/srchowd3/FD-NL2SQL/methodv2/runs/question_table_copy_tapex_full/questions/row_299_In_Urothelial_combination_therapy_trials_normalize_the_combination_type_to_standardized_labels_e_g_ICI_Chemo_ICI_TKI_ICI_ICI/ground_truth_table.csv
